MovieID,number_of_ratings,average_rating,popularity,Title,Genres
2094,736,3.108695652173913,0.0,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
2095,113,2.9734513274336285,0.0,"Shaggy D.A., The (1976)",Children's|Comedy
2096,511,3.710371819960861,0.0,Sleeping Beauty (1959),Animation|Children's|Musical
2097,213,3.488262910798122,0.0,Something Wicked This Way Comes (1983),Children's|Horror
2098,76,3.1447368421052633,0.0,Son of Flubber (1963),Children's|Comedy
2099,221,3.6018099547511313,0.0,Song of the South (1946),Adventure|Animation|Children's|Musical
2100,1163,3.4307824591573515,3.4307824591573515,Splash (1984),Comedy|Fantasy|Romance
2101,15,3.533333333333333,0.0,Squanto: A Warrior's Tale (1994),Adventure|Drama
2102,197,3.3857868020304567,0.0,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
2103,37,3.081081081081081,0.0,Tall Tale (1994),Adventure|Children's
2104,53,3.339622641509434,0.0,Tex (1982),Drama
2105,970,3.3556701030927836,0.0,Tron (1982),Action|Adventure|Fantasy|Sci-Fi
2106,185,3.2972972972972974,0.0,Swing Kids (1993),Drama|War
2107,199,2.6884422110552766,0.0,Halloween: H20 (1998),Horror|Thriller
2108,825,3.7066666666666666,0.0,L.A. Story (1991),Comedy|Romance
2109,573,3.743455497382199,0.0,"Jerk, The (1979)",Comedy
2110,367,3.2643051771117166,0.0,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
2111,312,3.2275641025641026,0.0,"Man with Two Brains, The (1983)",Comedy
2112,346,3.4884393063583814,0.0,Grand Canyon (1991),Crime|Drama
2113,79,2.151898734177215,0.0,Graveyard Shift (1990),Horror|Thriller
2114,256,3.6875,0.0,"Outsiders, The (1983)",Drama
2115,1127,3.676131322094055,3.676131322094055,Indiana Jones and the Temple of Doom (1984),Action|Adventure
2116,438,3.3333333333333335,0.0,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi
2117,278,3.7194244604316546,0.0,Nineteen Eighty-Four (1984),Drama|Sci-Fi
2118,363,3.7024793388429753,0.0,"Dead Zone, The (1983)",Horror|Thriller
2119,147,2.272108843537415,0.0,Maximum Overdrive (1986),Horror
2120,242,2.9421487603305785,0.0,Needful Things (1993),Drama|Horror
2121,245,2.730612244897959,0.0,Cujo (1983),Horror|Thriller
2122,233,2.4463519313304722,0.0,Children of the Corn (1984),Horror|Thriller
2123,215,2.869767441860465,0.0,All Dogs Go to Heaven (1989),Animation|Children's
2124,714,3.169467787114846,0.0,"Addams Family, The (1991)",Comedy
2125,416,3.7139423076923075,0.0,Ever After: A Cinderella Story (1998),Drama|Romance
2126,495,2.7454545454545456,0.0,Snake Eyes (1998),Action|Crime|Mystery|Thriller
2127,4,3.5,0.0,"First Love, Last Rites (1997)",Drama|Romance
2128,25,3.32,0.0,Safe Men (1998),Comedy
2129,8,3.75,0.0,"Saltmen of Tibet, The (1997)",Documentary
2130,304,3.8322368421052633,0.0,Atlantic City (1980),Crime|Drama|Romance
2131,30,3.7333333333333334,0.0,Autumn Sonata (Höstsonaten ) (1978),Drama
2132,297,4.074074074074074,0.0,Who's Afraid of Virginia Woolf? (1966),Drama
2133,541,3.2754158964879854,0.0,Adventures in Babysitting (1987),Adventure|Comedy
2134,510,3.4235294117647057,0.0,Weird Science (1985),Comedy
2135,238,3.2016806722689077,0.0,Doctor Dolittle (1967),Adventure|Musical
2136,222,3.1486486486486487,0.0,"Nutty Professor, The (1963)",Comedy
2137,497,3.8229376257545273,0.0,Charlotte's Web (1973),Animation|Children's
2138,305,3.8426229508196723,0.0,Watership Down (1978),Animation|Children's|Drama|Fantasy
2139,369,3.850948509485095,0.0,"Secret of NIMH, The (1982)",Animation|Children's
2140,710,3.652112676056338,0.0,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi
2141,404,3.4282178217821784,0.0,"American Tail, An (1986)",Animation|Children's|Comedy
2142,201,2.8308457711442787,0.0,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy
2143,355,3.2704225352112677,0.0,Legend (1985),Adventure|Fantasy|Romance
2144,719,3.710709318497914,0.0,Sixteen Candles (1984),Comedy
2145,693,3.3665223665223665,0.0,Pretty in Pink (1986),Comedy|Drama|Romance
2146,352,3.1107954545454546,0.0,St. Elmo's Fire (1985),Drama|Romance
2147,231,2.54978354978355,0.0,"Clan of the Cave Bear, The (1986)",Drama
2148,166,2.8855421686746987,0.0,House (1986),Comedy|Horror
2149,103,2.2524271844660193,0.0,House II: The Second Story (1987),Comedy|Horror
2150,695,3.726618705035971,0.0,"Gods Must Be Crazy, The (1980)",Comedy
2151,128,3.171875,0.0,"Gods Must Be Crazy II, The (1989)",Comedy
2152,69,2.1159420289855073,0.0,Air Bud: Golden Receiver (1998),Children's|Comedy
2153,288,1.9965277777777777,0.0,"Avengers, The (1998)",Action|Adventure
2154,140,2.7857142857142856,0.0,How Stella Got Her Groove Back (1998),Drama|Romance
2155,267,3.3146067415730336,0.0,"Slums of Beverly Hills, The (1998)",Comedy
2156,9,3.7777777777777777,0.0,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama
2157,20,3.25,0.0,"Chambermaid on the Titanic, The (1998)",Romance
2158,20,2.6,0.0,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror
2159,219,3.4794520547945207,0.0,Henry: Portrait of a Serial Killer (1990),Crime|Horror
2160,712,3.818820224719101,0.0,Rosemary's Baby (1968),Horror|Thriller
2161,699,3.6051502145922747,0.0,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy
2162,177,2.4124293785310735,0.0,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy
2163,206,2.6067961165048543,0.0,Attack of the Killer Tomatoes! (1980),Comedy|Horror
2164,20,2.05,0.0,Surf Nazis Must Die (1987),Drama
2165,109,3.376146788990826,0.0,Your Friends and Neighbors (1998),Drama
2166,144,3.5208333333333335,0.0,Return to Paradise (1998),Drama|Romance
2167,809,3.477132262051916,0.0,Blade (1998),Action|Adventure|Horror
2168,79,3.0759493670886076,0.0,Dance with Me (1998),Drama|Romance
2169,130,2.6769230769230767,0.0,Dead Man on Campus (1998),Comedy
2170,123,2.5528455284552845,0.0,Wrongfully Accused (1998),Action|Comedy
2171,196,3.688775510204082,0.0,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
2172,4,3.25,0.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy
2173,110,3.5636363636363635,0.0,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
2174,1495,3.5678929765886287,3.5678929765886287,Beetlejuice (1988),Comedy|Fantasy
2175,18,3.8333333333333335,0.0,Déjà Vu (1997),Drama|Romance
2176,191,3.8952879581151834,0.0,Rope (1948),Thriller
2177,83,3.216867469879518,0.0,Family Plot (1976),Comedy|Thriller
2178,95,3.663157894736842,0.0,Frenzy (1972),Thriller
2179,39,3.1538461538461537,0.0,Topaz (1969),Thriller
2180,58,3.3275862068965516,0.0,Torn Curtain (1966),Thriller
2181,118,3.5677966101694913,0.0,Marnie (1964),Thriller
2182,98,3.5816326530612246,0.0,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
2183,179,3.9329608938547485,0.0,"Man Who Knew Too Much, The (1956)",Thriller
2184,147,3.598639455782313,0.0,"Trouble with Harry, The (1955)",Mystery|Thriller
2185,17,3.588235294117647,0.0,I Confess (1953),Thriller
2186,482,4.304979253112033,0.0,Strangers on a Train (1951),Film-Noir|Thriller
2187,26,3.576923076923077,0.0,Stage Fright (1950),Mystery|Thriller
2188,259,2.7644787644787643,0.0,54 (1998),Drama
2189,21,3.7142857142857144,0.0,I Married A Strange Person (1997),Animation
2190,52,2.8461538461538463,0.0,Why Do Fools Fall In Love? (1998),Drama
2191,10,2.8,0.0,"Merry War, A (1997)",Comedy
2192,7,3.2857142857142856,0.0,See the Sea (Regarde la mer) (1997),Drama
2193,802,3.4962593516209477,0.0,Willow (1988),Action|Adventure|Fantasy
2194,1127,4.007985803016859,4.007985803016859,"Untouchables, The (1987)",Action|Crime|Drama
2195,135,3.0074074074074075,0.0,Dirty Work (1998),Comedy
2196,27,2.4444444444444446,0.0,Knock Off (1998),Action
2197,11,4.181818181818182,0.0,Firelight (1997),Drama
2198,2,4.0,0.0,Modulations (1998),Documentary
2200,8,2.5,0.0,Under Capricorn (1949),Drama
2201,20,3.4,0.0,"Paradine Case, The (1947)",Drama
2202,213,3.943661971830986,0.0,Lifeboat (1944),Drama|Thriller|War
2203,233,4.2703862660944205,0.0,Shadow of a Doubt (1943),Film-Noir|Thriller
2204,89,3.8202247191011236,0.0,Saboteur (1942),Thriller
2205,33,3.515151515151515,0.0,Mr. & Mrs. Smith (1941),Comedy
2206,167,4.0119760479041915,0.0,Suspicion (1941),Mystery|Thriller
2207,8,2.875,0.0,Jamaica Inn (1939),Drama
2208,199,4.185929648241206,0.0,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller
2209,10,3.3,0.0,Young and Innocent (1937),Crime|Thriller
2210,54,3.7037037037037037,0.0,Sabotage (1936),Thriller
2211,19,3.526315789473684,0.0,Secret Agent (1936),Thriller
2212,128,3.8359375,0.0,"Man Who Knew Too Much, The (1934)",Thriller
2213,1,1.0,0.0,Waltzes from Vienna (1933),Comedy|Musical
2214,1,3.0,0.0,Number Seventeen (1932),Thriller
2215,12,3.5,0.0,Rich and Strange (1932),Comedy|Romance
2217,1,1.0,0.0,Elstree Calling (1930),Comedy|Musical
2218,1,2.0,0.0,Juno and Paycock (1930),Drama
2219,10,3.4,0.0,Murder! (1930),Mystery|Thriller
2221,11,3.090909090909091,0.0,Blackmail (1929),Thriller
2223,3,3.3333333333333335,0.0,"Farmer's Wife, The (1928)",Comedy
2226,1,3.0,0.0,"Ring, The (1927)",Drama
2227,21,3.5238095238095237,0.0,"Lodger, The (1926)",Thriller
2231,345,3.608695652173913,0.0,Rounders (1998),Crime|Drama
2232,233,3.467811158798283,0.0,Cube (1997),Sci-Fi|Thriller
2233,5,1.6,0.0,Digging to China (1998),Drama
2234,8,1.875,0.0,Let's Talk About Sex (1998),Drama
2235,1,2.0,0.0,One Man's Hero (1999),Drama|War
2236,202,3.608910891089109,0.0,Simon Birch (1998),Drama
2237,44,3.590909090909091,0.0,Without Limits (1998),Drama
2238,77,3.831168831168831,0.0,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
2239,97,3.7422680412371134,0.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
2240,238,3.508403361344538,0.0,My Bodyguard (1980),Drama
2241,129,2.7751937984496124,0.0,Class (1983),Comedy
2242,6,2.5,0.0,"Grandview, U.S.A. (1984)",Drama
2243,789,3.747782002534854,0.0,Broadcast News (1987),Comedy|Drama|Romance
2244,7,1.8571428571428572,0.0,"Allnighter, The (1987)",Comedy|Romance
2245,514,3.414396887159533,0.0,Working Girl (1988),Comedy|Drama
2246,14,2.7142857142857144,0.0,Stars and Bars (1988),Comedy
2247,365,3.0931506849315067,0.0,Married to the Mob (1988),Comedy
2248,914,4.017505470459518,0.0,Say Anything... (1989),Comedy|Drama|Romance
2249,239,3.192468619246862,0.0,My Blue Heaven (1990),Comedy
2250,62,3.1451612903225805,0.0,Men Don't Leave (1990),Drama
2251,2,3.5,0.0,"Cabinet of Dr. Ramirez, The (1991)",Comedy
2252,186,3.0161290322580645,0.0,Hero (1992),Comedy|Drama
2253,440,2.5636363636363635,0.0,Toys (1992),Action|Comedy|Fantasy
2254,1,2.0,0.0,Choices (1981),Drama
2255,79,2.607594936708861,0.0,Young Doctors in Love (1982),Comedy
2256,24,2.375,0.0,Parasite (1982),Horror|Sci-Fi
2257,17,2.9411764705882355,0.0,No Small Affair (1984),Comedy|Romance
2258,2,3.0,0.0,Master Ninja I (1984),Action
2259,201,2.716417910447761,0.0,Blame It on Rio (1984),Comedy|Romance
2260,49,2.795918367346939,0.0,Wisdom (1986),Action|Crime
2261,161,3.329192546583851,0.0,One Crazy Summer (1986),Comedy
2262,326,3.1564417177914113,0.0,About Last Night... (1986),Comedy|Drama|Romance
2263,175,3.1028571428571428,0.0,"Seventh Sign, The (1988)",Thriller
2264,83,2.5903614457831323,0.0,We're No Angels (1989),Drama
2265,83,2.0,0.0,Nothing But Trouble (1991),Adventure|Comedy
2266,195,2.871794871794872,0.0,"Butcher's Wife, The (1991)",Comedy|Romance
2267,74,2.945945945945946,0.0,Mortal Thoughts (1991),Mystery|Thriller
2268,1061,3.93119698397738,3.93119698397738,"Few Good Men, A (1992)",Crime|Drama
2269,217,2.737327188940092,0.0,Indecent Proposal (1993),Drama
2271,76,3.289473684210526,0.0,Permanent Midnight (1998),Drama
2272,112,3.455357142857143,0.0,One True Thing (1998),Drama
2273,627,3.5661881977671452,0.0,Rush Hour (1998),Action|Thriller
2275,71,3.3661971830985915,0.0,Six-String Samurai (1998),Action|Adventure|Sci-Fi
2276,70,3.7142857142857144,0.0,"Soldier's Daughter Never Cries, A (1998)",Drama
2277,1,2.0,0.0,Somewhere in the City (1997),Drama
2278,806,3.5272952853598016,0.0,Ronin (1998),Action|Crime|Thriller
2279,226,2.7168141592920354,0.0,Urban Legend (1998),Horror|Thriller
2280,125,3.432,0.0,Clay Pigeons (1998),Crime
2281,11,3.4545454545454546,0.0,Monument Ave. (1998),Crime
2282,316,3.518987341772152,0.0,Pecker (1998),Comedy|Drama
2283,61,2.918032786885246,0.0,"Sheltering Sky, The (1990)",Drama
2284,43,3.7906976744186047,0.0,Bandit Queen (1994),Drama
2285,54,3.888888888888889,0.0,If.... (1968),Drama
2286,43,2.511627906976744,0.0,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
2287,280,3.4392857142857145,0.0,Them! (1954),Sci-Fi|Thriller|War
2288,741,3.785425101214575,0.0,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
2289,978,3.96319018404908,0.0,"Player, The (1992)",Comedy|Drama
2290,121,3.28099173553719,0.0,Stardust Memories (1980),Comedy|Drama
2291,1473,3.5926680244399187,3.5926680244399187,Edward Scissorhands (1990),Drama|Romance
2292,20,2.5,0.0,Overnight Delivery (1996),Romance
2293,25,3.24,0.0,Shadrach (1998),Drama
2294,645,3.483720930232558,0.0,Antz (1998),Animation|Children's
2295,74,3.810810810810811,0.0,"Impostors, The (1998)",Comedy
2296,144,2.3819444444444446,0.0,"Night at the Roxbury, A (1998)",Comedy
2297,355,3.1070422535211266,0.0,What Dreams May Come (1998),Drama|Romance
2298,15,1.8666666666666667,0.0,Strangeland (1998),Thriller
2299,4,3.75,0.0,"Battle of the Sexes, The (1959)",Comedy
2300,658,4.144376899696049,0.0,"Producers, The (1968)",Comedy|Musical
2301,371,3.5902964959568733,0.0,History of the World: Part I (1981),Comedy
2302,1086,3.7845303867403315,3.7845303867403315,My Cousin Vinny (1992),Comedy
2303,325,3.92,0.0,Nashville (1975),Drama|Musical
2304,7,3.5714285714285716,0.0,Love Is the Devil (1998),Drama
2305,25,3.48,0.0,Slam (1998),Drama
2306,90,2.488888888888889,0.0,Holy Man (1998),Comedy
2307,38,2.6315789473684212,0.0,One Tough Cop (1998),Action|Drama
2308,1,2.0,0.0,Detroit 9000 (1973),Action|Crime
2309,2,4.5,0.0,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
2310,134,3.798507462686567,0.0,"Mighty, The (1998)",Drama
2311,470,3.4170212765957446,0.0,2010 (1984),Mystery|Sci-Fi
2312,331,3.8277945619335347,0.0,Children of a Lesser God (1986),Drama
2313,457,4.013129102844639,0.0,"Elephant Man, The (1980)",Drama
2314,104,3.1346153846153846,0.0,Beloved (1998),Drama
2315,147,2.36734693877551,0.0,Bride of Chucky (1998),Horror|Thriller
2316,236,2.983050847457627,0.0,Practical Magic (1998),Drama|Romance
2317,8,2.625,0.0,"Alarmist, The (1997)",Comedy
2318,320,3.903125,0.0,Happiness (1998),Comedy
2320,187,3.106951871657754,0.0,Apt Pupil (1998),Drama|Thriller
2321,1158,3.6968911917098444,3.6968911917098444,Pleasantville (1998),Comedy
2322,290,2.9310344827586206,0.0,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War
2323,35,3.942857142857143,0.0,"Cruise, The (1998)",Documentary
2324,1152,4.329861111111111,4.329861111111111,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
2325,119,3.134453781512605,0.0,Orgazmo (1997),Comedy
2326,12,3.0,0.0,Shattered Image (1998),Drama|Thriller
2327,100,2.85,0.0,Tales from the Darkside: The Movie (1990),Horror
2328,173,2.8497109826589595,0.0,Vampires (1998),Horror
2329,640,4.2265625,0.0,American History X (1998),Drama
2330,92,4.163043478260869,0.0,Hands on a Hard Body (1996),Documentary
2331,179,3.223463687150838,0.0,Living Out Loud (1998),Comedy|Romance
2332,8,3.25,0.0,Belly (1998),Crime|Drama
2333,578,3.8131487889273354,0.0,Gods and Monsters (1998),Drama
2334,386,3.1243523316062176,0.0,"Siege, The (1998)",Action|Thriller
2335,420,2.926190476190476,0.0,"Waterboy, The (1998)",Comedy
2336,938,4.029850746268656,0.0,Elizabeth (1998),Drama
2337,126,3.2063492063492065,0.0,Velvet Goldmine (1998),Drama
2338,295,2.2033898305084745,0.0,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
2339,27,2.925925925925926,0.0,I'll Be Home For Christmas (1998),Comedy|Romance
2340,344,3.252906976744186,0.0,Meet Joe Black (1998),Romance
2341,44,3.272727272727273,0.0,Dancing at Lughnasa (1998),Drama
2342,11,3.727272727272727,0.0,Hard Core Logo (1996),Comedy
2343,2,2.0,0.0,"Naked Man, The (1998)",Drama
2344,201,3.4228855721393034,0.0,Runaway Train (1985),Action|Adventure|Drama|Thriller
2345,43,3.372093023255814,0.0,Desert Bloom (1986),Drama
2346,300,3.3066666666666666,0.0,"Stepford Wives, The (1975)",Sci-Fi|Thriller
2347,95,3.736842105263158,0.0,"Pope of Greenwich Village, The (1984)",Action
2348,304,3.5526315789473686,0.0,Sid and Nancy (1986),Drama
2349,167,3.6107784431137726,0.0,Mona Lisa (1986),Comedy|Thriller
2350,19,2.789473684210526,0.0,Heart Condition (1990),Comedy
2351,111,4.207207207207207,0.0,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
2352,838,3.8747016706443915,0.0,"Big Chill, The (1983)",Comedy|Drama
2353,988,3.687246963562753,0.0,Enemy of the State (1998),Action|Thriller
2354,141,2.780141843971631,0.0,"Rugrats Movie, The (1998)",Animation|Children's|Comedy
2355,1703,3.854374633000587,3.854374633000587,"Bug's Life, A (1998)",Animation|Children's|Comedy
2356,96,2.8958333333333335,0.0,Celebrity (1998),Comedy
2357,215,4.283720930232558,0.0,Central Station (Central do Brasil) (1998),Drama
2358,4,4.0,0.0,Savior (1998),Drama
2359,703,3.879089615931721,0.0,Waking Ned Devine (1998),Comedy
2360,117,4.3076923076923075,0.0,"Celebration, The (Festen) (1998)",Drama
2361,158,3.240506329113924,0.0,Pink Flamingos (1972),Comedy
2362,53,2.849056603773585,0.0,Glen or Glenda (1953),Drama
2363,301,3.318936877076412,0.0,Godzilla (Gojira) (1954),Action|Sci-Fi
2364,121,2.7768595041322315,0.0,Godzilla (Gojira) (1984),Action|Sci-Fi
2365,136,2.7720588235294117,0.0,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
2366,756,3.6560846560846563,0.0,King Kong (1933),Action|Adventure|Horror
2367,309,2.7572815533980584,0.0,King Kong (1976),Action|Adventure|Horror
2368,58,1.6896551724137931,0.0,King Kong Lives (1986),Action|Adventure|Horror
2369,840,2.954761904761905,0.0,Desperately Seeking Susan (1985),Comedy|Romance
2370,142,3.5140845070422535,0.0,"Emerald Forest, The (1985)",Action|Adventure|Drama
2371,599,3.5943238731218696,0.0,Fletch (1985),Comedy
2372,238,2.966386554621849,0.0,Fletch Lives (1989),Comedy
2373,189,2.4814814814814814,0.0,Red Sonja (1985),Action|Adventure
2374,244,2.930327868852459,0.0,Gung Ho (1986),Comedy|Drama
2375,418,2.8923444976076556,0.0,"Money Pit, The (1986)",Comedy
2376,325,3.267692307692308,0.0,"View to a Kill, A (1985)",Action
2377,183,2.9453551912568305,0.0,Lifeforce (1985),Horror|Sci-Fi
2378,413,2.997578692493947,0.0,Police Academy (1984),Comedy
2379,225,2.3866666666666667,0.0,Police Academy 2: Their First Assignment (1985),Comedy
2380,196,2.0306122448979593,0.0,Police Academy 3: Back in Training (1986),Comedy
2381,174,1.9137931034482758,0.0,Police Academy 4: Citizens on Patrol (1987),Comedy
2382,150,1.7666666666666666,0.0,Police Academy 5: Assignment: Miami Beach (1988),Comedy
2383,149,1.657718120805369,0.0,Police Academy 6: City Under Siege (1989),Comedy
2384,523,3.2906309751434035,0.0,Babe: Pig in the City (1998),Children's|Comedy
2385,146,2.5753424657534247,0.0,Home Fries (1998),Comedy|Romance
2386,59,1.9661016949152543,0.0,Jerry Springer: Ringmaster (1998),Drama
2387,217,2.774193548387097,0.0,Very Bad Things (1998),Comedy|Crime
2388,15,3.466666666666667,0.0,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
2389,264,2.6515151515151514,0.0,Psycho (1998),Crime|Horror|Thriller
2390,330,3.690909090909091,0.0,Little Voice (1998),Comedy
2391,745,3.751677852348993,0.0,"Simple Plan, A (1998)",Crime|Thriller
2392,205,2.234146341463415,0.0,Jack Frost (1998),Comedy|Drama
2393,807,3.34820322180917,0.0,Star Trek: Insurrection (1998),Action|Sci-Fi
2394,579,3.5716753022452505,0.0,"Prince of Egypt, The (1998)",Animation|Musical
2395,1220,3.8409836065573773,3.8409836065573773,Rushmore (1998),Comedy
2396,2369,4.127479949345715,4.127479949345715,Shakespeare in Love (1998),Comedy|Romance
2397,23,3.3043478260869565,0.0,Mass Appeal (1984),Drama
2398,380,3.960526315789474,0.0,Miracle on 34th Street (1947),Drama
2399,223,2.6681614349775784,0.0,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy
2400,43,2.86046511627907,0.0,Prancer (1989),Children's|Drama
2401,312,3.769230769230769,0.0,Pale Rider (1985),Western
2402,401,2.825436408977556,0.0,Rambo: First Blood Part II (1985),Action|War
2403,397,3.5717884130982367,0.0,First Blood (1982),Action
2404,301,2.3421926910299002,0.0,Rambo III (1988),Action|War
2405,673,3.163447251114413,0.0,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
2406,1345,3.6892193308550185,3.6892193308550185,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
2407,1006,3.5377733598409544,3.5377733598409544,Cocoon (1985),Comedy|Sci-Fi
2408,259,2.528957528957529,0.0,Cocoon: The Return (1988),Comedy|Sci-Fi
2409,445,3.1775280898876406,0.0,Rocky II (1979),Action|Drama
2410,401,2.8753117206982544,0.0,Rocky III (1982),Action|Drama
2411,375,2.6453333333333333,0.0,Rocky IV (1985),Action|Drama
2412,274,2.102189781021898,0.0,Rocky V (1990),Action|Drama
2413,443,3.2483069977426635,0.0,Clue (1985),Comedy|Mystery
2414,379,3.390501319261214,0.0,Young Sherlock Holmes (1985),Action|Adventure|Mystery
2415,15,2.8,0.0,Violets Are Blue... (1986),Drama|Romance
2416,354,3.1497175141242937,0.0,Back to School (1986),Comedy
2417,74,2.945945945945946,0.0,Heartburn (1986),Comedy|Drama
2418,110,3.0727272727272728,0.0,Nothing in Common (1986),Comedy
2419,69,3.2028985507246377,0.0,Extremities (1986),Drama|Thriller
2420,493,3.417849898580122,0.0,"Karate Kid, The (1984)",Drama
2421,477,2.6771488469601676,0.0,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
2422,286,2.1223776223776225,0.0,"Karate Kid III, The (1989)",Action|Adventure|Drama
2423,515,3.588349514563107,0.0,Christmas Vacation (1989),Comedy
2424,838,3.380668257756563,0.0,You've Got Mail (1998),Comedy|Romance
2425,58,3.6206896551724137,0.0,"General, The (1998)",Crime
2426,27,2.962962962962963,0.0,"Theory of Flight, The (1998)",Comedy|Drama|Romance
2427,803,3.398505603985056,0.0,"Thin Red Line, The (1998)",Action|Drama|War
2428,513,2.7777777777777777,0.0,"Faculty, The (1998)",Horror|Sci-Fi
2429,180,2.827777777777778,0.0,Mighty Joe Young (1998),Adventure|Children's|Drama
2430,144,3.111111111111111,0.0,Mighty Joe Young (1949),Adventure|Children's|Drama
2431,474,3.1371308016877637,0.0,Patch Adams (1998),Comedy|Drama
2432,146,3.136986301369863,0.0,Stepmom (1998),Drama
2433,612,3.3594771241830066,0.0,"Civil Action, A (1998)",Drama
2434,60,3.6333333333333333,0.0,Down in the Delta (1998),Drama
2435,99,3.080808080808081,0.0,Hurlyburly (1998),Drama
2436,122,3.5901639344262297,0.0,Tea with Mussolini (1999),Comedy
2437,85,3.6470588235294117,0.0,Wilde (1997),Drama
2438,1,4.0,0.0,Outside Ozona (1998),Drama|Thriller
2439,198,3.611111111111111,0.0,Affliction (1997),Drama
2440,47,3.3617021276595747,0.0,Another Day in Paradise (1998),Drama
2441,26,3.0384615384615383,0.0,"Hi-Lo Country, The (1998)",Drama|Western
2442,160,3.825,0.0,Hilary and Jackie (1998),Drama
2443,126,3.5952380952380953,0.0,Playing by Heart (1998),Drama|Romance
2444,5,4.0,0.0,24 7: Twenty Four Seven (1997),Comedy|Drama
2445,74,2.7972972972972974,0.0,At First Sight (1999),Drama
2446,63,2.5396825396825395,0.0,In Dreams (1999),Thriller
2447,266,3.0601503759398496,0.0,Varsity Blues (1999),Comedy|Drama
2448,189,2.3492063492063493,0.0,Virus (1999),Horror|Sci-Fi
2449,32,1.53125,0.0,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's
2450,434,2.0990783410138247,0.0,Howard the Duck (1986),Adventure|Children's|Sci-Fi
2451,113,2.646017699115044,0.0,"Gate, The (1987)",Horror
2452,19,1.6842105263157894,0.0,"Gate II: Trespassers, The (1990)",Horror
2453,176,3.25,0.0,"Boy Who Could Fly, The (1986)",Drama|Fantasy
2454,480,3.3583333333333334,0.0,"Fly, The (1958)",Horror|Sci-Fi
2455,1071,3.4407096171802056,3.4407096171802056,"Fly, The (1986)",Horror|Sci-Fi
2456,284,2.313380281690141,0.0,"Fly II, The (1989)",Horror|Sci-Fi
2457,259,3.382239382239382,0.0,Running Scared (1986),Action|Comedy
2458,130,2.476923076923077,0.0,Armed and Dangerous (1986),Comedy|Crime
2459,247,3.222672064777328,0.0,"Texas Chainsaw Massacre, The (1974)",Horror
2460,116,2.353448275862069,0.0,"Texas Chainsaw Massacre 2, The (1986)",Horror
2461,62,2.096774193548387,0.0,Leatherface: Texas Chainsaw Massacre III (1990),Horror
2462,54,1.8333333333333333,0.0,"Return of the Texas Chainsaw Massacre, The (1994)",Horror
2463,475,3.4610526315789474,0.0,Ruthless People (1986),Comedy
2464,8,2.625,0.0,Trick or Treat (1986),Horror
2465,42,2.0238095238095237,0.0,Deadly Friend (1986),Horror
2466,13,3.4615384615384617,0.0,Belizaire the Cajun (1986),Drama
2467,324,3.9012345679012346,0.0,"Name of the Rose, The (1986)",Mystery
2468,374,2.770053475935829,0.0,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2469,506,3.2766798418972334,0.0,Peggy Sue Got Married (1986),Comedy|Romance
2470,912,3.4265350877192984,0.0,Crocodile Dundee (1986),Adventure|Comedy
2471,414,2.6280193236714977,0.0,Crocodile Dundee II (1988),Adventure|Comedy
2472,93,2.978494623655914,0.0,Tough Guys (1986),Comedy
2473,193,2.4093264248704664,0.0,Soul Man (1986),Comedy
2474,343,3.4606413994169096,0.0,"Color of Money, The (1986)",Drama
2475,140,3.3,0.0,52 Pick-Up (1986),Action|Mystery|Thriller
